fold,train_loss,train_accuracy,val_loss,val_accuracy,train_precision,train_recall,train_tnr,train_f1,val_precision,val_recall,val_tnr,val_f1
1,7.875672054069582e-06,1.0,0.8578144907951355,0.9444444444444444,1.0,1.0,1.0,1.0,0.9629629629629629,0.9444444444444444,0.9986584853033543,0.9453703703703703
2,9.630570275476202e-06,1.0,1.090084433555603,0.9444444444444444,1.0,1.0,1.0,1.0,0.960648148148148,0.9444444444444444,0.9984960871253454,0.9425925925925926
3,8.631817763671279e-06,1.0,0.3783813416957855,0.9722222222222222,1.0,1.0,1.0,1.0,0.9907407407407409,0.9722222222222222,0.999329309188464,0.9722222222222222
4,8.533577783964574e-06,1.0,0.1486862152814865,0.9722222222222222,1.0,1.0,1.0,1.0,0.9768518518518517,0.9722222222222222,0.9993596681096683,0.9712962962962963
5,8.42816643853439e-06,1.0,0.04782688990235329,0.9859154929577465,1.0,1.0,1.0,1.0,0.9859154929577465,0.9859154929577465,0.9996087636932707,0.9859154929577465
6,1.0430721886223182e-05,1.0,0.06933366507291794,0.971830985915493,1.0,1.0,1.0,1.0,0.9906103286384976,0.971830985915493,0.9992277992277994,0.971830985915493
7,1.3658099305757787e-05,1.0,0.12774208188056946,0.971830985915493,1.0,1.0,1.0,1.0,0.9753521126760564,0.971830985915493,0.9993209619540435,0.9714285714285713
8,8.59414922160795e-06,1.0,1.0657100677490234,0.9154929577464789,1.0,1.0,1.0,1.0,0.9530516431924881,0.9154929577464789,0.9978990236932375,0.9239436619718311
9,1.8505490515963174e-05,1.0,0.6872259974479675,0.9154929577464789,1.0,1.0,1.0,1.0,0.9272300469483568,0.9154929577464789,0.9978072074214145,0.907511737089202
10,5.278530352370581e-06,1.0,0.8311794996261597,0.9014084507042254,1.0,1.0,1.0,1.0,0.9061032863849765,0.9014084507042254,0.9972951209088994,0.8934272300469485
Average,9.95667955976387e-06,1.0,0.5303984683007001,0.9495305164319248,1.0,1.0,1.0,1.0,0.9629466614501825,0.9495305164319248,0.9987002426625498,0.9485539160891273
